movieId,director
58972,Jennifer Flackett
58975,Carter Smith
58998,Nicholas Stoller
59014,Craig Mazin
59016,David Ayer
59018,Tom McCarthy
59022,Jon Hurwitz
59037,Lilly Wachowski
59103,Rob Minkoff
59118,Mike Leigh
59126,Larry Charles
59141,Garth Jennings
59143,Michael Blieden
59180,Richard Thorpe
59258,Michael McCullers
59273,Tom DiCillo
59306,Nelson McCormick
59315,Jon Favreau
59333,Paul Weiland
59339,Harmony Korine
59369,Pierre Morel
59387,Tarsem Singh
59392,Robert C. Cooper
59418,Tommy O'Haver
59421,Tom Vaughan
59429,Andrew Waller
59447,Paolo Taviani
59501,Andrew Adamson
59519,Joachim Trier
59549,Jonah Markowitz
59590,Sally George
59594,Joshua Seftel
59615,Steven Spielberg
59669,Ralph Arlyck
59684,Tony Kaye
59721,Zak Penn
59725,Michael Patrick King
59727,Bryan Bertino
59731,Chris Bell
59784,Mark Osborne
59805,Glauber Rocha
59810,Jay Roach
59814,Koen Mortier
59832,Otto Preminger
59834,Tom Gries
59846,Allan Dwan
59900,Dennis Dugan
59935,Michael Benveniste
59945,Fred Niblo
59985,Marcos Siega
59995,John Crowley
60037,M. Night Shyamalan
60040,Louis Leterrier
60069,Andrew Stanton
60072,Timur Bekmambetov
60074,Peter Berg
60086,Q. Allan Brocka
60126,Peter Segal
60128,Martin Gero
60135,Doug Pray
60137,Richard Berge
60161,Peter Avanzino
60291,Alex Gibney
60293,Jonathan Levine
60295,Yung Chang
60333,Werner Herzog
60343,John Ford
60382,Marina Zenovich
60384,Xan Cassavetes
60397,Phyllida Lloyd
60471,Greg McLean
60487,Bill Melendez
60514,Eric Brevig
60516,Brian Robbins
60609,Shusuke Kaneko
60649,Kirk De Micco
60674,Martin Wood
60684,Zack Snyder
60753,Ric Roman Waugh
60756,Adam McKay
60760,Chris Carter
60763,Nanette Burstein
60766,James Marsh
60832,Marc Schölermann
60857,Bruce McDonald
60937,Rob Cohen
60943,Courtney Hunt
60950,Woody Allen
60990,Yasujirō Ozu
61013,Sebastian Schipper
61024,David Gordon Green
61026,John Woo
61071,Sanaa Hamri
61075,Isabel Coixet
61123,Kenny Ortega
61132,Ben Stiller
61160,Dave Filoni
61167,Mark Pellington
61206,José Luis Guerin
61210,Simon Hunter
61236,Ari Folman
61240,Tomas Alfredson
61248,Paul W.S. Anderson
61250,Fred Wolf
61289,Takashi Miike
61323,Joel Coen
61348,Jason Friedberg
61350,Mathieu Kassovitz
61352,Jeffrey Nachmanoff
61357,Tia Lessin
61361,Diane English
61394,Tom Kuntz
61401,Frank Miller
61465,Danny Pang
61634,S. Sylvan Simon
61646,Daniel Sánchez Arévalo
61705,Neil LaBute
61729,David Koepp
62049,Michael Anderson
62081,D.J. Caruso
62113,Robert B. Weide
62115,Martin McDonagh
62155,Peter Sollett
62203,Pascal Laugier
62250,Matteo Garrone
62331,Hiroyuki Imaishi
62344,Jonathan Demme
62374,Ridley Scott
62376,Gil Kenan
62378,Andrew O'Connor
62383,Stuart Paton
62394,John Moore
62434,Kevin Smith
62437,Oliver Stone
62511,Charlie Kaufman
62644,Dennis Gansel
62718,Gurinder Chadha
62733,John Erick Dowdle
62764,Louis Malle
62792,Gavin O'Connor
62801,Kenji Misumi
62849,Guy Ritchie
62912,Kenny Ortega
62956,Dwayne Carey-Hill
62999,Eric Darnell
63062,Clint Eastwood
63072,John Hillcoat
63082,Danny Boyle
63113,Marc Forster
63131,David Wain
63179,Michel Gondry
63239,Robert Iscove
63276,Takashi Miike
63393,Matthew Diamond
63436,David Hackl
63479,Sean Anders
63481,Malcolm D. Lee
63515,Pavel Lungin
63540,Raja Gosnell
63629,Joshua Logan
63808,Laurent Cantet
63826,Toby Wilkins
63836,Jim VanBebber
63853,Baz Luhrmann
63859,Chris Williams
63876,Gus Van Sant
63992,Catherine Hardwicke
64030,Olivier Megaton
64032,Seth Gordon
64034,Mark Herman
64114,Alex Kendrick
64116,Anthony Leondis
64153,Adam Mason
64197,Steve McQueen
64229,Darnell Martin
64249,Gary Trousdale
64278,Sophie Fiennes
64285,Nick Park
64321,Sebastian Schipper
64338,Emile Ardolino
64497,Scott Derrickson
64499,Steven Soderbergh
64501,Steven Soderbergh
64508,Edward Neumeier
64575,John Patrick Shanley
64614,Clint Eastwood
64620,Ron Howard
64622,Stephen Daldry
64660,Alex van Warmerdam
64695,Masahiro Andô
64701,Philippe Claudel
64716,Gabriele Muccino
64839,Darren Aronofsky
64900,Ching Siu-Tung
64957,David Fincher
64969,Peyton Reed
64983,Bryan Singer
64993,Makoto Shinkai
64997,David Michael Latt
65037,Nic Balthazar
65088,Adam Shankman
65126,Clark Gregg
65130,Sam Mendes
65133,Paul Weiland
65135,Richard Boden
65188,Kurt Kuenne
65193,Nick Moore
65216,Edward Zwick
65230,David Frankel
65259,Ruben Östlund
65261,Hayao Miyazaki
65310,Lloyd Kaufman
65418,Kelly Reichardt
65465,Joel Hopkins
65514,Wilson Yip
65552,Ringo Lam
65567,Rodrigo García
65577,Robert Stevenhagen
65585,Gary Winick
65601,Patrick Lussier
65638,Frederick Wiseman
65642,Nacho Vigalondo
65665,Campbell Scott
65682,Patrick Tatopoulos
65685,Iain Softley
65802,Steve Carr
65982,Howard McCain
66019,Werner Herzog
66066,Toby Wilkins
66090,James Watkins
66097,Henry Selick
66130,Prachya Pinkaew
66171,Paul McGuigan
66198,Tom Tykwer
66200,James Gray
66203,Ken Kwapis
66246,Ere Kokkonen
66297,Peter Avanzino
66310,Xavier Gens
66317,Hiroshi Saitô
66335,Fuminori Kizaki
66371,Yojiro Takita
66427,Bruce Campbell
66509,Judd Apatow
66544,Yves Simoneau
66596,Dan Eckman
66659,Tyler Perry
66665,Sam Mendes
66686,Michael Curtiz
66744,Paolo Sorrentino
66785,Kim Jee-woon
66798,Harald Zwart
66808,Uwe Boll
66915,Gary Goldman
66934,Joss Whedon
67087,John Hamburg
67193,Tony Gilroy
67197,Alex Proyas
67252,Tony Jaa
67255,Niels Arden Oplev
67267,Christine Jeffs
67295,Raman Hui
67361,Greg Marcks
67408,Conrad Vernon
67429,Nina Paley
67504,Werner Herzog
67508,Uli Edel
67665,Sacha Gervasi
67695,Jody Hill
67734,Greg Mottola
67788,P.J. Hogan
67799,Seth Grossman
67867,James Wong
67923,Justin Lin
67957,Todd Haynes
67997,Armando Iannucci
68073,Richard Curtis
68135,Burr Steers
68137,Dan Wolman
68137,Dan Wolman
68157,Quentin Tarantino
68159,Kevin Macdonald
68194,Tom Hooper
68205,Brian Taylor
68237,Duncan Jones
68269,Jean-Marc Vallée
68319,Gavin Hood
68324,Steven Soderbergh
68347,Cary Fukunaga
68358,J.J. Abrams
68444,Sean McGinly
68486,John Woo
68536,Jan Harlan
68554,Ron Howard
68614,Jerry Schatzberg
68659,Kyle Newman
68791,McG
68793,Shawn Levy
68835,Tom Gustafson
68838,James D. Stern
68848,Rian Johnson
68872,Roberto Rossellini
68884,Emmanuel Mouret
68901,Ramin Bahrani
68932,Joe Wright
68945,Hideaki Anno
68952,Sam Raimi
68954,Pete Docter
68959,Seiji Mizushima
68965,Damien Dante Wayans
68967,Olivier Assayas
69069,Will Gluck
69118,Bertrand Tavernier
69122,Todd Phillips
69134,Lars von Trier
69241,Rainer Werner Fassbinder
69253,Jonas Elmer
69275,Tommy Wirkola
69278,Brad Silberling
69280,Michael Lembeck
69306,Tony Scott
69406,Anne Fletcher
69436,Harold Ramis
69458,James Toback
69481,Kathryn Bigelow
69495,Laurie Lynd
69516,Jim Jarmusch
69524,Eric Zala
69526,Michael Bay
69529,Yann Arthus-Bertrand
69559,Robert Siodmak
69604,Woody Allen
69606,Mark Waters
69640,Michael Mann
69644,Carlos Saldanha
69654,Brad Turner
69685,Karen Disher
69712,Nick Cassavetes
69720,Stacy Title
69746,Mike Smith
69757,Marc Webb
69761,Abbas Kiarostami
69784,Larry Charles
69805,Jonathan Frakes
69821,Perry Lang
69844,David Yates
69908,Sidney Lumet
69945,John Ireland
69951,Terry Gilliam
69974,Isidro Ortiz
70121,Harry L. Fraser
70159,Jaume Collet-Serra
70183,Robert Luketic
70188,Elia Kazan
70201,Mike Leigh
70282,John Schultz
70286,Neill Blomkamp
70293,Nora Ephron
70305,Andy Fickman
70336,Stephen Sommers
70344,Sophie Barthes
70418,Martha Coolidge
70465,Ralph Ziman
70488,Werner Herzog
70533,Hideaki Anno
70545,Gil Cates Jr.
70545,Gil Cates Jr.
70565,Neal Brennan
70567,Max Mayer
70597,Matt Aselton
70599,Robert Schwentke
70663,Chris Columbus
70678,Leesong Hee-il
70697,Hoyt Yeatman
70728,Nicolas Winding Refn
70751,Robert Townsend
70762,Russell P. Marleau
70846,Luc Dardenne
70862,Davis Guggenheim
70898,Vicky Jenson
70927,Aki Kaurismäki
70946,Claudio Fragasso
70984,Ang Lee
70994,Rob Zombie
71033,Juan José Campanella
71057,Shane Acker
71102,Armand Schaefer
71106,Gareth Carrivick
71108,Michael Haneke
71131,Geoffrey O'Connor
71135,Christian Alvart
71156,Grant Heslov
71180,Paolo Taviani
71205,Karyn Kusama
71211,Steven Soderbergh
71248,Mike Judge
71252,David R. Ellis
71254,Brian Taylor
71264,Phil Lord
71282,Robert Kenner
71304,Park Chan-wook
71318,Aristomenis Tsirbas
71379,Oren Peli
71390,Mark Hartley
71404,Jack Sher
71429,Bobcat Goldthwait
71433,Glauber Rocha
71438,Hirokazu Koreeda
71460,Prabhu Deva
71462,Louie Psihoyos
71464,Joel Coen
71466,Raymond De Felitta
71468,Jamin Winans
71490,Paul Solet
71494,Rob Zombie
71518,Drew Barrymore
71520,Ricky Gervais
71525,Alfred L. Werker
71530,Jonathan Mostow
71533,Benny Boom
71535,Ruben Fleischer
71573,Dominic Sena
71579,Lone Scherfig
71640,Anders Østergaard
71650,Les Blank
71668,Peter Billingsley
71700,Marcel Sarmiento
71732,Jeremiah Kipp
71745,Spike Jonze
71755,Glauber Rocha
71804,James Foley
71810,Peter MacDonald
71823,Natalie Portman
71838,F. Gary Gray
71876,Mira Nair
71899,Adam Elliot
72011,Jason Reitman
72043,Peter Ramsey
72104,Christoph Lauenstein
72109,Yoshihiro Nishimura
72129,Kevin Greutert
72131,Kenny Ortega
72165,Paul Weitz
72169,Jeff Stilson
72171,Scott Sanders
72176,Robert D. Siegel
72209,David Bowers
72224,Jared Hess
72226,Wes Anderson
72294,Robert Zemeckis
72308,Edward James Olmos
72356,Peter Sohn
72367,Michael Sucsy
72378,Roland Emmerich
72380,Richard Kelly
72386,Pedro Almodóvar
72393,Olatunde Osunsanmi
72395,Lee Daniels
72405,Werner Herzog
72407,Chris Weitz
72479,Oren Moverman
72489,James McTeigue
72603,David Soren
72605,Jim Sheridan
72612,Ferenc Rófusz
72626,Hal Roach
72630,Alex Rivera
72641,John Lee Hancock
72647,Hollis Frampton
72683,Mario Peixoto
72694,Jonas Pate
72696,Walt Becker
72701,Jorge Blanco
72720,Tom Ford
72731,Peter Jackson
72733,Clint Eastwood
72737,Ron Clements
72741,Kirk Jones
72762,Nimród Antal
72880,Jack Smith
72919,Marc Lawrence
72947,Rob Williams
72998,James Cameron
73015,Nancy Meyers
73017,Guy Ritchie
73023,Scott Cooper
73042,Betty Thomas
73101,Ken Loach
73106,John Putch
73168,Àlex Pastor
73211,Bruce McDonald
73266,Miguel Arteta
73268,Michael Spierig
73276,Franny Armstrong
73290,Lasse Hallström
73319,Anand Tucker
73321,Albert Hughes
73323,Daniel Alfredson
73344,Jacques Audiard
73386,James DeMonaco
73392,Chris Smith
73469,John Landis
73488,Chris Nahon
73531,Derek Jarman
73572,Werner Herzog
73587,Fatih Akin
73664,Guillaume Ivernel
73741,Isaac Florentine
73808,Na Hong-jin
73854,Larry Roemer
73860,Sam Taylor-Johnson
73881,Rajkumar Hirani
73929,Scott Stewart
74089,Vincent J. Donehue
74115,Boris Acosta
74152,Michael Blieden
74154,Mark Steven Johnson
74156,Martin Campbell
74228,Christopher Smith
74275,Glenn Ficarra
74282,Kevin Sullivan
74324,Mick Jackson
74327,Rémi Bezançon
74370,Ti West
74416,Andrea Arnold
74438,Wong Jing
74450,Garry Marshall
74452,Joe Johnston
74458,Martin Scorsese
74486,Tatia Rosenthal
74508,Adrian Shergold
74510,Daniel Alfredson
74530,Chris Columbus
74532,Kevin Smith
74545,Roman Polanski
74580,Brian Levant
74624,Alejandro Amenábar
74630,George Pal
74649,Jaffar Mahmood
74668,Patrick Alessandrin
74677,Mike Bonanno
74685,Breck Eisner
74688,Lasse Hallström
74698,Michael Lembeck
74727,Aleksandr Seryj
74740,Luis Piedrahita
74754,Tommy Wiseau
74787,Karan Johar
74789,Tim Burton
74795,Paul Greengrass
74851,Pierre Morel
74868,Oliver Parker
74916,Noah Baumbach
74944,Antoine Fuqua
74946,Jim Field Smith
74948,Daniel Barber
75341,Allen Coulter
75349,Larry Clark
75440,Marty Callner
75803,Rick Famuyiwa
75805,Andy Tennant
75813,Tim Blake Nelson
75816,Sebastian Gutierrez
75823,Buddy Giovinazzo
75983,Philipp Stölzl
75985,Miguel Sapochnik
75990,Ted Kotcheff
76030,Christian Alvart
76054,Jacques Perrin
76060,Kevin Heffernan
76077,Steve Pink
76091,Bong Joon-ho
76093,Chris Sanders
76111,Asghar Farhadi
76173,Jean-Pierre Jeunet
76175,Louis Leterrier
76210,Peter Stebbings
76251,Matthew Vaughn
76272,Oliver Hirschbiegel
76293,Shawn Levy
76303,Adrian Hoven
76738,Joonas Berghäll
76763,Floria Sigismondi
976,Frank Borzage
976,Frank Borzage
77191,Neil LaBute
77201,Nicolas Winding Refn
77206,Thor Freudenthal
77291,Jean-Luc Godard
77307,Yorgos Lanthimos
77364,Sylvain White
77414,Julie Anne Robinson
77421,Jay Duplass
77427,Tom Six
77435,Michael Curtiz
77455,Banksy
77561,Jon Favreau
77798,Samuel Bayer
77800,Chris Morris
77808,Sydney Pollack
77810,Christian Molina
77837,Barry Levinson
77846,William Friedkin
77866,Ridley Scott
77907,Mads Brügger
78034,Ricky Gervais
78039,Derek Cianfrance
78041,Robert Luketic
78088,Rodrigo Cortés
78105,Mike Newell
78111,Frank Tashlin
78116,Nicole Holofcener
78122,Suzie Templeton
78160,Dominic Brigstocke
78174,Michael Patrick King
78209,Nicholas Stoller
78218,Gregor Jordan
78264,Alan Poul
78266,Vincenzo Natali
78316,Gary Winick
78321,Craig Moss
78349,Stuart Hazeldine
78467,Jimmy Hayward
78469,Joe Carnahan
78499,Lee Unkrich
78517,Ricki Stern
78544,Dominic Brigstocke
78574,Debra Granik
78637,Mike Mitchell
78653,Maren Ade
78703,Jac Schaeffer
78729,Jon Cassar
78772,David Slade
78829,Ellen Kuras
78836,Gaspar Noé
78893,M. Night Shyamalan
78903,Costa-Gavras
78967,Don Taylor
79006,Kevin Burns
79008,Trey Parker
79029,AJ Schnack
79057,Nimród Antal
79091,Pierre Coffin
79132,Christopher Nolan
79134,Dennis Dugan
79136,Jeffery Scott Lando
79139,Jon Turteltaub
79163,Derek Sieg
79185,James Mangold
79203,Peter Greenaway
79224,Harald Zwart
79242,Lisa Cholodenko
79251,Srđan Spasojević
79259,Lisa Barros D'Sa
79274,Brandon Vietti
79293,Phillip Noyce
79318,Ben Steinbauer
79357,Jaco Van Dormael
79428,Jay Roach
79469,Alex van Warmerdam
79553,Wilson Yip
79588,Burr Steers
79590,Bart Freundlich
79592,Adam McKay
79677,Jeff Zimbalist
79686,Jonathan Caouette
79695,Sylvester Stallone
79702,Edgar Wright
79720,David Michôd
79796,Neil Marshall
79824,Thomas Balmès
79868,Philip Ridley
79879,Alexandre Aja
79946,Derrick Borte
80026,Dwight H. Little
80083,Daisuke Nishio
80126,Anton Corbijn
80166,Josh Gordon
80185,Josh Fox
80217,Todd Phillips
80219,Robert Rodriguez
80241,Nanette Burstein
48682,Jafar Panahi
48682,Jafar Panahi
80346,Charles Vidor
80350,Jason Friedberg
80363,Paul W.S. Anderson
80463,David Fincher
80489,Ben Affleck
80549,Will Gluck
80551,Ryan Murphy
80553,Rob Epstein
80572,Casey Affleck
80584,Ella Lemhagen
80586,Rob Reiner
80590,Oliver Stone
80599,Kevin Brownlow
80615,Zack Snyder
80693,Ryan Fleck
80717,Alex van Warmerdam
80727,George Gallo
80736,John Erick Dowdle
80748,Norman Z. McLeod
80831,Matt Reeves
80839,Randall Wallace
80844,Joel Anderson
80846,John Erick Dowdle
80858,Andy Fickman
80860,Greg Berlanti
80862,Henry Joost
80864,Woody Allen
80906,Charles Ferguson
80917,Gareth Edwards
80969,Mark Romanek
81018,Sylvain Chomet
81054,Rainer Werner Fassbinder
81083,Gregg Araki
81132,Quentin Dupieux
81138,Daniel Grou
81156,Jeff Tremaine
81158,Sebastian Junger
81191,Davis Guggenheim
81229,Robert Schwentke
81417,Tod Williams
81512,Clint Eastwood
81516,Christopher Smith
81535,Kevin Greutert
81537,Todd Phillips
81562,Danny Boyle
81564,Tom McGrath
81591,Darren Aronofsky
81641,Doug Liman
81660,Enzo G. Castellari
81782,Tony Scott
81784,Roger Michell
81786,Abbas Kiarostami
81788,Paul Haggis
81819,Alejandro González Iñárritu
81831,Paolo Virzì
81834,David Yates
81845,Tom Hooper
81847,Byron Howard
81898,Vikram Jayanti
81910,Don Argott
81932,David O. Russell
81949,Galt Niederhoffer
82035,Billy Corben
82037,Amir Bar-Lev
82041,Sean Byrne
82093,William Monahan
82095,Colin Strause
82150,Paul King
82152,Daniel Barnz
82167,Edward Zwick
82169,Michael Apted
82173,Lena Dunham
82202,Florian Henckel von Donnersmarck
82242,Jalmari Helander
82313,Jacques Tourneur
82378,Andrew Jarecki
82459,Joel Coen
82461,Joseph Kosinski
82463,Mike Leigh
82499,James L. Brooks
82527,Richard J. Lewis
82534,John Wells
82608,Martin Curland
82667,Kim Jee-woon
82852,Paul Weitz
82854,Rob Letterman
82931,Álex de la Iglesia
82934,Judith Ehrlich
83086,Steve Antin
83096,Buster Keaton
83132,Hiromasa Yonebayashi
83134,Eli Craig
83177,Eric Brevig
83270,Nigel Cole
83293,Lucy Walker
83318,Buster Keaton
83322,Buster Keaton
83332,John Scheinfeld
83349,Michel Gondry
83359,Buster Keaton
83361,Buster Keaton
83374,Sngmoo Lee
83411,Buster Keaton
83480,Dominic Sena
83506,Ricky Gervais
83603,Wladyslaw Starewicz
83613,Jon Favreau
83803,Teddy Newton
83827,Jeff Malmberg
83829,Kenneth Anger
83910,Ron Howard
83976,Michael Winterbottom
84098,Jean Negulesco
84116,Lee Chang-dong
84152,Neil Burger
84154,Robert Barry Ptolemy
84160,Fenton Bailey
84187,Hideaki Anno
84236,Emmett Malloy
84304,Daming Chen
84312,Rod Daniel
84374,Ivan Reitman
84392,Brad Furman
84395,Mikael Håfström
84414,Sam Liu
84506,Aleksey Fedorchenko
84601,Jaume Collet-Serra
84615,Miguel Arteta
84637,Kelly Asbury
84696,John Landis
84772,Greg Mottola
84844,Aleksey Balabanov
84847,Jim O'Hanlon
84944,Gore Verbinski
84950,Michael Dowse
84952,Tetsuya Nakashima
84954,George Nolfi
85016,Joshua Zeman
85020,Simon West
85022,Bobby Farrelly
85025,Kevin Macdonald
85056,D.J. Caruso
85131,Jonathan Liebesman
85179,Mamoru Hosoda
85213,Tommy Lee Jones
85261,Simon Wells
85316,John Lounsbery
85342,José Padilha
85367,Dennis Dugan
85394,Werner Herzog
85397,Catherine Hardwicke
85399,John Whitesell
85401,James Gunn
85412,André Øvredal
85414,Duncan Jones
85438,Cary Fukunaga
85510,Zack Snyder
85572,Luis Berdejo
85612,Michael Hofmann
85736,Angus MacLane
85774,Asif Kapadia
85788,James Wan
85796,Jason Eisener
85881,Tom McCarthy
86000,Taika Waititi
86014,David Bowers
86028,Malcolm Venville
86059,Tim Hill
86142,Takashi Miike
86190,Joe Wright
86290,Matt Harlock
86293,Jason Winer
86298,Carlos Saldanha
86320,Lars von Trier
86332,Kenneth Branagh
86345,Louis C.K.
86347,Louis C.K.
86377,Steven J. Santos
86487,Todd Haynes
86548,Francis Lawrence
86593,Alastair Fothergill
86626,Jean-Luc Godard
86644,Justin Lin
86721,Bill Plympton
86781,Denis Villeneuve
86817,Luke Greenfield
86833,Paul Feig
86835,Scott Stewart
86852,Jodie Foster
86864,Ishirô Honda
86880,Rob Marshall
86882,Woody Allen
86884,Luc Dardenne
86892,Lee Jeong-Beom
86898,Terrence Malick
86911,Todd Phillips
86982,Ishirô Honda
87192,Joe Cornish
87205,Carlo Ledesma
87218,John Berry
87222,Jennifer Yuh Nelson
87232,Matthew Vaughn
87234,Richard Ayoade
110058,Nicolo Donato
110058,Nicolo Donato
87298,Dan Rush
87304,Mike Mills
87306,J.J. Abrams
87383,Irving Cummings
87430,Martin Campbell
87444,Sebastian Gutierrez
87483,Mark Waters
87485,Jake Kasdan
87520,Michael Bay
87522,Tom Hanks
87529,David Gordon Green
87598,Irving Cummings
87660,Curtis Hanson
87785,John Luessenhop
87869,Seth Gordon
87876,John Lasseter
87884,Ken Russell
87930,Andrew Rossi
87975,Jeffrey Donovan
88024,Charles Burnett
88106,Ken Russell
88118,Nick Tomnay
88125,David Yates
88129,Nicolas Winding Refn
88140,Joe Johnston
88163,Glenn Ficarra
88179,Lone Scherfig
88235,John Michael McDonagh
88267,Stephen Anderson
88272,Lucky McKee
88345,Pete Docter
88356,Raja Gosnell
88380,Kevin Munroe
88405,Will Gluck
88672,Jesse Peretz
88682,Martin Scorsese
88744,Rupert Wyatt
88785,David Dobkin
88810,Tate Taylor
88812,Ruben Fleischer
88879,Shinsuke Sato
88932,Steven Quale
88950,Robert Redford
88954,Todd Strauss-Schulson
89000,Pablo Trapero
89030,Craig Gillespie
89039,Mike Cahill
89045,Aki Kaurismäki
89047,Spencer Susser
89072,Jim Mickle
89085,John Madden
89087,Olivier Megaton
89090,Richard Press
89102,Heidi Ewing
89118,Pedro Almodóvar
89194,Joe Nussbaum
89203,Alex Gibney
89260,James Marsh
89300,Jaap van Heusden
89305,Ben Palmer
89321,Miranda July
89337,Steve James
89343,Kevin Smith
89356,Sebastián Borensztein
89388,Douglas McGrath
89408,Henry Levin
89427,David R. Ellis
89470,Steven Soderbergh
89492,Bennett Miller
89678,Jon Jones
89745,Joss Whedon
89753,Tomas Alfredson
89759,Asghar Farhadi
89761,David Cronenberg
89774,Gavin O'Connor
89804,George Clooney
89837,Ben Wheatley
89840,Gary McKendry
89864,Jonathan Levine
89870,Adrian Shergold
89881,Lee Sholem
89904,Michel Hazanavicius
90057,Jeff Nichols
90061,David Robert Mitchell
90249,Shawn Levy
90266,Cindy Meehl
90343,Craig Brewer
90345,Matthijs van Heijningen Jr.
90357,Paddy Considine
90374,Sean Durkin
90376,Lynne Ramsay
90403,Paul W.S. Anderson
90405,Andrew Niccol
90428,Kenneth Lonergan
90430,Roman Polanski
90439,J.C. Chandor
90469,Henry Joost
90522,Oliver Parker
90524,John Singleton
90531,Steve McQueen
90576,Mark Mylod
90600,Morten Tyldum
90603,Lauren Montgomery
90717,Brett Ratner
90719,Clint Eastwood
90738,Michael Brandt
90746,Steven Spielberg
90863,Martin Scorsese
90866,Martin Scorsese
90870,Joel Schumacher
90888,Tarsem Singh
90890,Dennis Dugan
90947,Joachim Trier
91077,Alexander Payne
91094,James Bobin
91104,Bill Condon
91126,Steven Spielberg
91128,Bruce Robinson
91134,Simon Curtis
91199,Andrew Haigh
91273,Guy Moshe
91286,David Butler
91323,David Gordon Green
91325,Stephen Daldry
91355,Stefan Fjeldmark
91414,Barry Cook
91470,Geoffrey Fletcher
91483,Walter Hill
91485,Simon West
91488,Jimmy T. Murakami
91500,Gary Ross
91505,Benedek Fliegauf
91529,Christopher Nolan
91535,Tony Gilroy
91542,Guy Ritchie
91548,Kevin Macdonald
91582,Gordon Douglas
91610,Sook-Yin Lee
91622,Jason Reitman
91628,Garry Marshall
91630,Brad Bird
91653,Cameron Crowe
91658,David Fincher
91660,Chris Gorak
91673,Rodrigo García
91688,George Ratliff
91690,Jennifer Westfeldt
91842,Baltasar Kormákur
91869,Constance Marks
91873,Todd Graff
91886,Charles Martin Smith
91890,Phyllida Lloyd
91935,Niall MacCormick
91947,D. Kerry Prior 
91974,Måns Mårlind
91976,Joe Carnahan
91978,Asger Leth
92004,Dunia Ayaso
92008,Steven Soderbergh
92048,Larysa Kondracki
92058,Tom Six
92163,Carlos Saura
92198,Roger Donaldson
92206,Scott Spiegel
92210,Yasuhiro Takemoto
92234,Anthony Hemingway
92259,Eric Toledano
92264,Julie Anne Robinson
92309,Ti West
92420,Josh Trank
92424,Todd Haynes
92439,Gavin Wiesen
92494,Michael Matheson
92496,Michael Matheson
92498,Randall Churchill
92507,Daniel Espinosa
92509,Michael Sucsy
92535,Louis C.K.
92613,Rosser Goodman
92665,Jamie Travis
92681,Brad Peyton
92694,David Mackenzie
92751,Til Schweiger
92756,Howard Zieff
92938,Brian Taylor
92954,Russell Mulcahy
92966,Randal Kleiser
93040,Ken Burns
93061,Andrew Erwin
93242,Heitor Dhalia
93265,Alex Kendrick
93270,Nima Nourizadeh
93272,Kyle Balda
93287,David Frankel
93320,Mike Clattenburg
93324,T.J. Martin
93326,McG
93363,Andrew Stanton
93422,Ken Scott
93432,Lee Fulkerson
93443,Michael Dowse
93498,Jay Roach
93510,Phil Lord
93512,Jay Duplass
93563,Stephen St. Leger
93693,Matt Piedmont
93700,Alex Stapleton
93721,David Gelb
93766,Jonathan Liebesman
93805,Timo Vuorensola
93831,Jon Hurwitz
93838,Gareth Evans
93840,Drew Goddard
93855,Bobcat Goldthwait
93980,Bobby Farrelly
93982,James McTeigue
94011,Tony Krantz
94015,Tarsem Singh
94018,Peter Berg
94024,Emma Cooper
94070,John Madden
94266,Nicholas Stoller
94323,Tim Story
94325,Scott Hicks
94478,Tim Burton
94480,Russell Mulcahy
94494,Aimee Lagos
94672,R. Ellis Frazier
94677,Larry Charles
94777,Barry Sonnenfeld
94780,Rupert Sanders
94799,Zal Batmanglij
94833,Peter Lord
94864,Ridley Scott
94896,Richard Linklater
94919,Baltasar Kormákur
94931,Sarah Polley
94939,Johannes Stjärne Nilsson
94953,David Wain
94959,Wes Anderson
94969,Sujoy Ghosh
95067,Brian Robbins
95088,Colin Trevorrow
95105,Conrad Vernon
95113,Kenneth Anger
95115,Kenneth Anger
95135,Lynn Shelton
95147,Daisuke Nishio
95165,Daisuke Nishio
95167,Brenda Chapman
95182,Daisuke Nishio
95199,Kirk Jones
95201,Woody Allen
95207,Timur Bekmambetov
95307,Adam Shankman
95309,Lorene Scafaria
95311,Doug Sweetland
95313,Brad Bird
95375,Bud Luckey
95377,Andrew Jimenez
95441,Seth MacFarlane
95443,Lee Kirk
95449,Steven Soderbergh
95473,Daisuke Nishio
95499,Shigeyasu Yamauchi
95508,Hadi Hajaig
95510,Marc Webb
95543,Steve Martino
95558,Benh Zeitlin
95567,Alex Kurtzman
95583,Oliver Stone
95654,Jan Pinkava
95720,Akiva Schaffer
95744,Julie Delpy
95752,Jon Moritsugu
95761,William Friedkin
95780,Yoshihiro Ueda
95858,Ralph Eggleston
95873,Jonathan Dayton
95875,Len Wiseman
95949,Paolo Genovese
95965,Mitsuo Hashimoto
96007,Osamu Kasai
96020,Gustavo Taretto
96079,Sam Mendes
96110,Jay Roach
96114,Gabe Torres
96150,Lauren Greenfield
96281,Sam Fell
96314,Lee Toland Krieger
96373,Rufus Norris
96417,David Koepp
96432,John Hillcoat
96448,John Gulager
96467,Mike Birbiglia
96488,Malik Bendjelloul
96490,Ole Bornedal
96530,Josh Stolberg
96563,Joe Berlinger
96565,Leslye Headland
96588,Jason Moore
96590,Mabrouk El Mechri
96606,Ron Fricke
96610,Rian Johnson
96616,Sean Anders
96634,Carles Torrens
96655,Jake Schreier
96667,Alison Klayman
96691,Paul W.S. Anderson
